1;4030
2;3958
3;3958
4;3958
5;3958
6;3958
7;3958
8;3958
9;3958
10;3958
11;3920
12;3920
13;3920
14;3920
15;3920
16;3920
17;3920
18;3920
19;3920
20;3920
21;3920
22;3920
23;3920
24;3920
25;3920
26;3920
27;3920
28;3920
29;3920
30;3920
31;3920
32;3920
33;3920
34;3920
35;3920
36;3920
37;3920
38;3920
39;3920
40;3920
41;3920
42;3920
43;3920
44;3920
45;3920
46;3920
47;3920
48;3920
49;3920
50;3920
51;3920
52;3920
53;3920
54;3920
55;3920
56;3920
57;3920
58;3920
59;3920
60;3920
61;3920
62;3920
63;3920
64;3920
65;3920
66;3920
67;3920
68;3920
69;3920
70;3920
71;3920
72;3920
73;3920
74;3920
75;3920
76;3920
77;3920
78;3920
79;3920
80;3920
81;3920
82;3920
83;3920
84;3920
85;3920
86;3920
87;3920
88;3920
89;3920
90;3916
91;3916
92;3916
93;3892
94;3892
95;3892
96;3892
97;3892
98;3876
99;3876
100;3876
101;3876
;;;82
