1;7380
2;7380
3;7380
4;7380
5;7380
6;7380
7;7380
8;7380
9;7380
10;7380
11;7380
12;7380
13;7380
14;7380
15;7380
16;7344
17;7344
18;7344
19;7344
20;7344
21;7344
22;7344
23;7344
24;7344
25;7344
26;7344
27;7344
28;7344
29;7344
30;7344
31;7344
32;7344
33;7344
34;7344
35;7344
36;7344
37;7344
38;7344
39;7344
40;7344
41;7344
42;7344
43;7344
44;7344
45;7344
46;7344
47;7344
48;7344
49;7344
50;7344
51;7304
52;7252
53;7252
54;7252
55;7252
56;7252
57;7252
58;7252
59;7252
60;7252
61;7252
62;7252
63;7252
64;7252
65;7252
66;7252
67;7252
68;7252
69;7252
70;7252
71;7252
72;7252
73;7252
74;7252
75;7252
76;7252
77;7252
78;7252
79;7252
80;7252
81;7252
82;7252
83;7252
84;7252
85;7252
86;7252
87;7252
88;7252
89;7252
90;7252
91;7252
92;7252
93;7252
94;7252
95;7252
96;7252
97;7252
98;7252
99;7252
100;7252
101;7252
;;;74
