1;5714
2;5714
3;5714
4;5714
5;5714
6;5714
7;5648
8;5648
9;5648
10;5648
11;5648
12;5648
13;5648
14;5648
15;5648
16;5648
17;5648
18;5648
19;5648
20;5648
21;5648
22;5648
23;5648
24;5648
25;5648
26;5642
27;5642
28;5642
29;5642
30;5642
31;5642
32;5642
33;5642
34;5642
35;5642
36;5642
37;5642
38;5614
39;5614
40;5614
41;5614
42;5614
43;5614
44;5614
45;5614
46;5614
47;5614
48;5614
49;5614
50;5614
51;5614
52;5614
53;5614
54;5614
55;5614
56;5614
57;5614
58;5614
59;5614
60;5614
61;5614
62;5614
63;5614
64;5614
65;5614
66;5614
67;5614
68;5614
69;5614
70;5614
71;5614
72;5614
73;5614
74;5614
75;5614
76;5614
77;5614
78;5614
79;5614
80;5614
81;5614
82;5614
83;5614
84;5614
85;5614
86;5614
87;5614
88;5614
89;5614
90;5614
91;5614
92;5614
93;5614
94;5614
95;5614
96;5614
97;5614
98;5614
99;5614
100;5614
101;5614
;;;55
