1;4014
2;4014
3;4014
4;4012
5;4012
6;4012
7;3988
8;3988
9;3988
10;3988
11;3964
12;3956
13;3956
14;3956
15;3956
16;3956
17;3956
18;3956
19;3956
20;3956
21;3956
22;3956
23;3948
24;3948
25;3948
26;3948
27;3948
28;3948
29;3898
30;3898
31;3898
32;3898
33;3898
34;3898
35;3898
36;3898
37;3898
38;3898
39;3898
40;3898
41;3898
42;3898
43;3898
44;3898
45;3898
46;3898
47;3898
48;3898
49;3898
50;3898
51;3898
52;3898
53;3898
54;3898
55;3898
56;3898
57;3898
58;3898
59;3898
60;3898
61;3898
62;3898
63;3898
64;3898
65;3898
66;3898
67;3898
68;3898
69;3898
70;3898
71;3898
72;3898
73;3898
74;3898
75;3898
76;3898
77;3898
78;3898
79;3898
80;3898
81;3898
82;3898
83;3898
84;3898
85;3898
86;3898
87;3898
88;3898
89;3898
90;3898
91;3898
92;3898
93;3898
94;3898
95;3898
96;3898
97;3898
98;3898
99;3898
100;3898
101;3898
;;;66
