1;2916
2;2908
3;2908
4;2908
5;2908
6;2908
7;2908
8;2908
9;2908
10;2908
11;2908
12;2904
13;2904
14;2904
15;2904
16;2904
17;2864
18;2864
19;2864
20;2864
21;2864
22;2864
23;2864
24;2864
25;2864
26;2856
27;2856
28;2856
29;2856
30;2856
31;2856
32;2856
33;2856
34;2856
35;2856
36;2856
37;2856
38;2856
39;2856
40;2856
41;2856
42;2856
43;2856
44;2856
45;2856
46;2856
47;2856
48;2856
49;2856
50;2856
51;2856
52;2856
53;2856
54;2856
55;2842
56;2842
57;2842
58;2842
59;2838
60;2838
61;2838
62;2838
63;2838
64;2838
65;2838
66;2838
67;2838
68;2838
69;2838
70;2838
71;2838
72;2838
73;2838
74;2838
75;2790
76;2790
77;2790
78;2790
79;2790
80;2790
81;2790
82;2790
83;2790
84;2790
85;2790
86;2790
87;2790
88;2790
89;2790
90;2790
91;2790
92;2790
93;2790
94;2790
95;2790
96;2790
97;2790
98;2790
99;2790
100;2790
101;2790
;;;140
