1;3992
2;3992
3;3992
4;3984
5;3980
6;3940
7;3940
8;3938
9;3938
10;3938
11;3938
12;3938
13;3938
14;3938
15;3938
16;3938
17;3938
18;3938
19;3938
20;3938
21;3938
22;3938
23;3938
24;3938
25;3938
26;3938
27;3938
28;3938
29;3938
30;3938
31;3938
32;3938
33;3938
34;3938
35;3938
36;3938
37;3938
38;3938
39;3938
40;3932
41;3932
42;3932
43;3932
44;3932
45;3932
46;3932
47;3932
48;3928
49;3928
50;3928
51;3928
52;3928
53;3928
54;3928
55;3928
56;3928
57;3928
58;3928
59;3928
60;3928
61;3928
62;3928
63;3928
64;3928
65;3928
66;3928
67;3928
68;3928
69;3928
70;3928
71;3928
72;3928
73;3928
74;3928
75;3928
76;3928
77;3928
78;3928
79;3928
80;3928
81;3928
82;3928
83;3928
84;3928
85;3928
86;3928
87;3928
88;3928
89;3928
90;3928
91;3928
92;3928
93;3928
94;3928
95;3928
96;3928
97;3928
98;3928
99;3928
100;3928
101;3928
;;;62
