1;5766
2;5732
3;5694
4;5694
5;5694
6;5694
7;5694
8;5694
9;5692
10;5692
11;5692
12;5692
13;5692
14;5692
15;5692
16;5692
17;5692
18;5692
19;5692
20;5692
21;5680
22;5680
23;5680
24;5680
25;5680
26;5680
27;5680
28;5664
29;5664
30;5664
31;5664
32;5664
33;5664
34;5664
35;5664
36;5664
37;5664
38;5664
39;5664
40;5664
41;5664
42;5664
43;5614
44;5614
45;5614
46;5614
47;5614
48;5614
49;5614
50;5614
51;5614
52;5608
53;5608
54;5608
55;5608
56;5608
57;5608
58;5608
59;5608
60;5590
61;5590
62;5590
63;5590
64;5590
65;5580
66;5580
67;5580
68;5580
69;5580
70;5580
71;5580
72;5580
73;5580
74;5580
75;5580
76;5580
77;5580
78;5580
79;5580
80;5568
81;5568
82;5568
83;5568
84;5568
85;5568
86;5566
87;5566
88;5566
89;5566
90;5566
91;5566
92;5566
93;5560
94;5560
95;5560
96;5560
97;5560
98;5560
99;5558
100;5558
101;5558
;;;65
