1;1744
2;1744
3;1732
4;1732
5;1732
6;1732
7;1732
8;1732
9;1732
10;1732
11;1732
12;1718
13;1718
14;1718
15;1718
16;1718
17;1718
18;1718
19;1718
20;1718
21;1718
22;1718
23;1718
24;1718
25;1718
26;1718
27;1718
28;1718
29;1718
30;1718
31;1718
32;1718
33;1700
34;1700
35;1700
36;1700
37;1700
38;1700
39;1700
40;1700
41;1700
42;1700
43;1700
44;1700
45;1700
46;1700
47;1700
48;1700
49;1700
50;1700
51;1700
52;1700
53;1700
54;1700
55;1700
56;1700
57;1700
58;1700
59;1700
60;1700
61;1700
62;1700
63;1700
64;1700
65;1700
66;1700
67;1700
68;1700
69;1700
70;1700
71;1700
72;1700
73;1700
74;1700
75;1700
76;1700
77;1700
78;1700
79;1700
80;1700
81;1700
82;1700
83;1700
84;1700
85;1700
86;1700
87;1700
88;1700
89;1700
90;1700
91;1700
92;1700
93;1700
94;1700
95;1700
96;1700
97;1698
98;1698
99;1698
100;1698
101;1698
;;;55
