1;7456
2;7456
3;7416
4;7416
5;7416
6;7416
7;7416
8;7416
9;7416
10;7308
11;7308
12;7308
13;7308
14;7308
15;7308
16;7308
17;7308
18;7308
19;7308
20;7308
21;7308
22;7308
23;7308
24;7308
25;7308
26;7308
27;7308
28;7308
29;7308
30;7308
31;7308
32;7308
33;7308
34;7308
35;7308
36;7308
37;7308
38;7308
39;7308
40;7308
41;7308
42;7308
43;7308
44;7308
45;7308
46;7308
47;7308
48;7308
49;7308
50;7308
51;7308
52;7308
53;7308
54;7308
55;7308
56;7308
57;7308
58;7308
59;7308
60;7308
61;7308
62;7308
63;7308
64;7308
65;7308
66;7308
67;7308
68;7308
69;7308
70;7308
71;7308
72;7308
73;7308
74;7308
75;7308
76;7308
77;7308
78;7308
79;7308
80;7308
81;7308
82;7308
83;7308
84;7308
85;7308
86;7308
87;7308
88;7308
89;7308
90;7308
91;7308
92;7308
93;7308
94;7308
95;7308
96;7308
97;7308
98;7308
99;7308
100;7308
101;7308
;;;67
