1;2948
2;2948
3;2932
4;2932
5;2932
6;2932
7;2932
8;2900
9;2900
10;2900
11;2900
12;2900
13;2900
14;2900
15;2900
16;2900
17;2900
18;2900
19;2874
20;2874
21;2874
22;2874
23;2874
24;2874
25;2874
26;2874
27;2874
28;2874
29;2874
30;2874
31;2874
32;2874
33;2874
34;2874
35;2874
36;2874
37;2874
38;2874
39;2874
40;2874
41;2874
42;2874
43;2874
44;2874
45;2874
46;2874
47;2874
48;2874
49;2874
50;2874
51;2874
52;2874
53;2874
54;2874
55;2874
56;2874
57;2874
58;2874
59;2874
60;2874
61;2874
62;2874
63;2874
64;2874
65;2874
66;2874
67;2874
68;2874
69;2874
70;2874
71;2874
72;2874
73;2874
74;2874
75;2874
76;2874
77;2874
78;2874
79;2874
80;2874
81;2874
82;2874
83;2874
84;2874
85;2874
86;2874
87;2874
88;2874
89;2874
90;2874
91;2874
92;2874
93;2874
94;2874
95;2874
96;2874
97;2874
98;2874
99;2874
100;2874
101;2874
;;;74
