1;3988
2;3988
3;3988
4;3986
5;3986
6;3986
7;3986
8;3986
9;3986
10;3986
11;3986
12;3986
13;3986
14;3986
15;3986
16;3986
17;3986
18;3986
19;3986
20;3982
21;3982
22;3982
23;3942
24;3942
25;3914
26;3914
27;3914
28;3914
29;3914
30;3914
31;3914
32;3914
33;3914
34;3914
35;3914
36;3914
37;3914
38;3914
39;3914
40;3914
41;3914
42;3914
43;3914
44;3914
45;3914
46;3914
47;3914
48;3914
49;3914
50;3914
51;3914
52;3914
53;3914
54;3914
55;3914
56;3914
57;3914
58;3914
59;3914
60;3914
61;3914
62;3914
63;3914
64;3914
65;3914
66;3914
67;3914
68;3914
69;3914
70;3914
71;3914
72;3914
73;3914
74;3914
75;3914
76;3914
77;3914
78;3914
79;3914
80;3914
81;3914
82;3914
83;3914
84;3914
85;3914
86;3914
87;3914
88;3914
89;3914
90;3914
91;3914
92;3914
93;3914
94;3914
95;3914
96;3914
97;3914
98;3914
99;3914
100;3914
101;3914
;;;63
