1;3988
2;3988
3;3988
4;3988
5;3978
6;3978
7;3978
8;3956
9;3956
10;3956
11;3956
12;3956
13;3956
14;3956
15;3956
16;3956
17;3956
18;3956
19;3956
20;3956
21;3956
22;3954
23;3954
24;3954
25;3954
26;3954
27;3954
28;3912
29;3912
30;3912
31;3912
32;3912
33;3912
34;3912
35;3912
36;3912
37;3912
38;3912
39;3912
40;3912
41;3912
42;3912
43;3912
44;3912
45;3912
46;3912
47;3912
48;3912
49;3912
50;3912
51;3912
52;3912
53;3912
54;3912
55;3912
56;3912
57;3912
58;3912
59;3912
60;3912
61;3912
62;3912
63;3912
64;3912
65;3912
66;3912
67;3912
68;3912
69;3912
70;3912
71;3912
72;3912
73;3912
74;3912
75;3912
76;3912
77;3912
78;3912
79;3912
80;3912
81;3912
82;3912
83;3912
84;3912
85;3912
86;3912
87;3912
88;3912
89;3912
90;3912
91;3912
92;3912
93;3912
94;3912
95;3912
96;3912
97;3912
98;3912
99;3868
100;3868
101;3868
;;;93
