1;5606
2;5606
3;5606
4;5606
5;5606
6;5606
7;5606
8;5606
9;5606
10;5606
11;5606
12;5606
13;5606
14;5606
15;5606
16;5606
17;5606
18;5606
19;5602
20;5602
21;5602
22;5602
23;5602
24;5602
25;5602
26;5602
27;5602
28;5602
29;5602
30;5602
31;5602
32;5588
33;5588
34;5588
35;5588
36;5588
37;5588
38;5588
39;5588
40;5588
41;5588
42;5588
43;5588
44;5588
45;5588
46;5588
47;5588
48;5588
49;5588
50;5588
51;5588
52;5588
53;5588
54;5588
55;5588
56;5588
57;5588
58;5588
59;5588
60;5588
61;5588
62;5588
63;5588
64;5588
65;5588
66;5588
67;5588
68;5588
69;5588
70;5588
71;5588
72;5588
73;5588
74;5588
75;5588
76;5588
77;5588
78;5588
79;5588
80;5588
81;5588
82;5588
83;5588
84;5588
85;5588
86;5588
87;5588
88;5588
89;5588
90;5588
91;5588
92;5588
93;5588
94;5588
95;5588
96;5588
97;5588
98;5588
99;5588
100;5588
101;5588
;;;54
